userID,subscriptionAgeGroup,monthsActive,monthlySubscriptionCost,totalAmountPaid,churned,listeningHoursPerWeek,appUpdateFrequency,daysSinceLastLogin,gender_Male,hasFamilyPlan_Yes,hasSharedAccount_Yes,hasMobileApp_Yes,usesMultipleDevices_Yes,subscriptionType_Free Trial,subscriptionType_Individual Plan,subscriptionType_Student Plan,parentalControlsEnabled_No internet service,parentalControlsEnabled_Yes,playlistBackupEnabled_Yes,deviceSyncEnabled_Yes,contactedSupportRecently_No internet service,contactedSupportRecently_Yes,watchesMusicVideos_No internet service,watchesMusicVideos_Yes,listensToPodcasts_No internet service,listensToPodcasts_Yes,usesAutoBilling_Yes,paymentMethod_Credit card (automatic),paymentMethod_Electronic check,paymentMethod_Mailed check,favoriteGenre_Electronic,favoriteGenre_Hip-Hop,favoriteGenre_Jazz,favoriteGenre_Pop,favoriteGenre_R&B,favoriteGenre_Rock,subscriptionAgeGroupLabel_Senior,subscriptionAgeGroupLabel_Teen
4080-OGPJL,1,8,10.99,563.65,Yes,16.3,11,10,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
1095-WGNGG,0,61,16.99,5971.25,No,14.1,3,2,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True
2636-SJDOU,0,64,0.0,5289.05,No,8.5,5,0,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
1131-QQZEB,1,71,16.99,1756.2,No,19.6,10,1,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5716-EZXZN,1,65,10.99,6416.7,No,14.9,13,5,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
6837-BJYDQ,1,3,10.99,61.35,No,21.2,17,14,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
2135-RXIHG,1,1,5.99,45.65,Yes,15.1,13,25,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
6440-DKQGE,1,30,10.99,1929.95,No,17.7,18,0,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3466-BYAVD,0,15,0.0,1071.4,No,12.1,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
3780-YVMFA,0,8,16.99,564.35,No,15.0,3,8,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True
3874-EQOEP,1,7,5.99,655.5,Yes,18.0,8,3,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1679-JRFBR,1,70,16.99,7930.55,No,15.8,11,5,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False
9073-ZZIAY,2,62,10.99,5215.25,No,9.6,16,5,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False
3077-RSNTJ,2,6,16.99,113.5,No,12.3,21,11,False,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
6551-GNYDG,1,14,16.99,1152.8,No,14.0,13,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
9167-APMXZ,1,22,10.99,1821.95,No,14.4,11,2,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2749-CTKAJ,0,22,16.99,419.9,No,23.1,9,0,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
6371-NZYEG,1,16,16.99,1024.0,No,3.8,19,1,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7554-NEWDD,1,10,5.99,251.6,No,10.0,11,2,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
8992-VONJD,1,13,10.99,764.55,No,13.8,19,5,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0867-MKZVY,0,20,0.0,1592.35,Yes,6.5,3,6,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
4482-EWFMI,1,2,5.99,135.2,No,27.2,8,20,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4648-YPBTM,1,53,5.99,3958.25,No,3.7,15,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
2907-ILJBN,1,11,5.99,233.9,No,22.8,17,9,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
6345-FZOQH,0,69,16.99,1363.45,No,16.1,6,2,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
3376-BMGFE,1,4,16.99,273.0,Yes,18.1,10,17,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5997-OPVFA,1,72,10.99,6254.45,No,18.9,14,4,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
3445-HXXGF,1,58,5.99,2651.2,Yes,9.2,16,1,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False
1159-WFSGR,1,16,10.99,321.4,No,17.8,13,2,False,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
7654-YWJUF,1,43,5.99,3539.25,No,22.5,14,3,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1875-QIVME,1,2,10.99,242.8,Yes,8.5,12,15,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False
6727-IOTLZ,0,14,0.0,1181.75,No,4.2,3,2,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0691-JVSYA,1,53,16.99,5000.2,Yes,14.8,13,6,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
5918-VUKWP,1,32,10.99,654.55,No,12.2,9,4,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1744-JHKYS,1,34,16.99,780.2,No,16.8,16,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2656-FMOKZ,1,15,10.99,1145.7,Yes,17.8,5,6,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2070-FNEXE,1,7,10.99,503.6,Yes,14.7,13,1,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5947-SGKCL,1,15,16.99,1559.25,No,17.1,8,6,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
3712-PKXZA,1,61,10.99,1252.0,No,14.2,15,5,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False
6317-YPKDH,0,1,16.99,29.95,Yes,10.6,1,18,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
6582-OIVSP,2,1,10.99,45.3,No,10.6,24,24,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
9367-WXLCH,1,8,5.99,662.65,Yes,19.3,14,3,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5524-KHNJP,1,33,10.99,2453.3,No,11.0,15,6,True,False,False,True,True,False,True,False,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1918-ZBFQJ,1,13,5.99,1111.65,Yes,7.9,5,3,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
1024-GUALD,1,1,10.99,24.8,Yes,13.6,8,24,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4827-USJHP,2,20,10.99,1023.85,No,10.0,17,5,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
8167-GJLRN,1,3,16.99,82.15,No,24.9,5,18,True,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0956-SYCWG,0,13,16.99,244.8,No,23.0,3,3,False,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
8017-UVSZU,2,40,10.99,2379.1,No,15.8,17,0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
7100-FQPRV,1,43,10.99,3173.35,No,7.3,16,5,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False
2472-OVKUP,0,6,16.99,531.0,Yes,14.0,3,13,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True
2984-RGEYA,1,69,16.99,1375.4,No,7.1,17,1,False,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
9680-NIAUV,1,72,16.99,8129.3,No,11.4,6,4,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2146-EGVDT,1,59,10.99,1192.7,No,13.7,10,2,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
2604-IJPDU,0,20,0.0,1901.65,No,8.5,2,4,False,False,False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
9178-JHUVJ,1,24,16.99,587.4,No,19.6,9,3,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
6168-YBYNP,1,59,10.99,6519.75,No,15.5,14,6,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False
7255-SSFBC,0,72,0.0,8041.65,No,5.5,4,1,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True
3645-DEYGF,0,1,16.99,20.75,No,13.3,2,23,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
9323-HGFWY,0,27,16.99,2681.15,No,14.4,7,6,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True
8544-GOQSH,0,14,0.0,1112.3,No,8.8,5,2,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
3363-DTIVD,0,71,16.99,7405.5,No,10.9,7,2,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
7018-WBJNK,2,13,16.99,1033.95,No,13.8,21,5,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False
9142-KZXOP,0,44,0.0,2958.95,No,12.0,9,5,True,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7674-YTAFD,1,33,16.99,2684.85,No,21.9,7,2,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6348-SNFUS,1,72,16.99,4179.2,No,15.9,16,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False
1285-OKIPP,2,1,10.99,79.9,Yes,16.0,25,27,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
